Name,Price,Availability,Brand,Description,Category,Rating,User_name,Review,Star,Date
Pleasures By Estee Lauder For Women. Eau De Parfum Spray 3.4 Ounces,28,,Brand: Estée Lauder,"Created in 1995, Estée Lauder Pleasures set the trend for uplifting, airy fragrances and introduced the Sheer Floral fragrance type. Evelyn Lauder created it to have a sheer, elusive, luminous quality. It captures the clarity of flowers just after a spring rain. This wonderful fragrance has been one of best selling fragrances for many years. ""Whatever the fragrance was to be, I wanted it to have an elusive, textural quality,"" said Evelyn Lauder. And we have achieved it with Estée Lauder Pleasures. For the first time, there is a fragrance that unfolds like a flower in the warmth of the sun, surrendering its scent little by little.",Beauty & Personal Care,4.7,Margo,Product was just what it should be.,4.0 out of 5 stars,"Reviewed in the United States on March 27, 2024"
Pleasures By Estee Lauder For Women. Eau De Parfum Spray 3.4 Ounces,28,,Brand: Estée Lauder,"Created in 1995, Estée Lauder Pleasures set the trend for uplifting, airy fragrances and introduced the Sheer Floral fragrance type. Evelyn Lauder created it to have a sheer, elusive, luminous quality. It captures the clarity of flowers just after a spring rain. This wonderful fragrance has been one of best selling fragrances for many years. ""Whatever the fragrance was to be, I wanted it to have an elusive, textural quality,"" said Evelyn Lauder. And we have achieved it with Estée Lauder Pleasures. For the first time, there is a fragrance that unfolds like a flower in the warmth of the sun, surrendering its scent little by little.",Beauty & Personal Care,4.7,Cecilia,The perfume is old and doesn't even smell like Pleasures anymore but they said I can't return it. And when I contacted Este Lauder they said they don't partner with Amazon so they won't take it either. I'm just out of my money with a product I can't use. I have no support from Amazon or the seller or the manufacturer. I won't ever buy perfume from you or Amazon again!,5.0 out of 5 stars,"Reviewed in the United States on March 15, 2024"
Pleasures By Estee Lauder For Women. Eau De Parfum Spray 3.4 Ounces,28,,Brand: Estée Lauder,"Created in 1995, Estée Lauder Pleasures set the trend for uplifting, airy fragrances and introduced the Sheer Floral fragrance type. Evelyn Lauder created it to have a sheer, elusive, luminous quality. It captures the clarity of flowers just after a spring rain. This wonderful fragrance has been one of best selling fragrances for many years. ""Whatever the fragrance was to be, I wanted it to have an elusive, textural quality,"" said Evelyn Lauder. And we have achieved it with Estée Lauder Pleasures. For the first time, there is a fragrance that unfolds like a flower in the warmth of the sun, surrendering its scent little by little.",Beauty & Personal Care,4.7,Laura,Arrives quickly and not expensive,5.0 out of 5 stars,"Reviewed in the United States on May 12, 2024"
Pleasures By Estee Lauder For Women. Eau De Parfum Spray 3.4 Ounces,28,,Brand: Estée Lauder,"Created in 1995, Estée Lauder Pleasures set the trend for uplifting, airy fragrances and introduced the Sheer Floral fragrance type. Evelyn Lauder created it to have a sheer, elusive, luminous quality. It captures the clarity of flowers just after a spring rain. This wonderful fragrance has been one of best selling fragrances for many years. ""Whatever the fragrance was to be, I wanted it to have an elusive, textural quality,"" said Evelyn Lauder. And we have achieved it with Estée Lauder Pleasures. For the first time, there is a fragrance that unfolds like a flower in the warmth of the sun, surrendering its scent little by little.",Beauty & Personal Care,4.7,Allison,Perfum arrived fast however it smelled off. Tbis is my favourite perfum and it did not smell right so I am returning it for a refund,2.0 out of 5 stars,"Reviewed in the United Kingdom on May 13, 2020"
Pleasures By Estee Lauder For Women. Eau De Parfum Spray 3.4 Ounces,28,,Brand: Estée Lauder,"Created in 1995, Estée Lauder Pleasures set the trend for uplifting, airy fragrances and introduced the Sheer Floral fragrance type. Evelyn Lauder created it to have a sheer, elusive, luminous quality. It captures the clarity of flowers just after a spring rain. This wonderful fragrance has been one of best selling fragrances for many years. ""Whatever the fragrance was to be, I wanted it to have an elusive, textural quality,"" said Evelyn Lauder. And we have achieved it with Estée Lauder Pleasures. For the first time, there is a fragrance that unfolds like a flower in the warmth of the sun, surrendering its scent little by little.",Beauty & Personal Care,4.7,Barbara,"This purfume is gorgeous & smells very fresh, lasts for ages",5.0 out of 5 stars,"Reviewed in the United Kingdom on December 27, 2020"
Pleasures By Estee Lauder For Women. Eau De Parfum Spray 3.4 Ounces,28,,Brand: Estée Lauder,"Created in 1995, Estée Lauder Pleasures set the trend for uplifting, airy fragrances and introduced the Sheer Floral fragrance type. Evelyn Lauder created it to have a sheer, elusive, luminous quality. It captures the clarity of flowers just after a spring rain. This wonderful fragrance has been one of best selling fragrances for many years. ""Whatever the fragrance was to be, I wanted it to have an elusive, textural quality,"" said Evelyn Lauder. And we have achieved it with Estée Lauder Pleasures. For the first time, there is a fragrance that unfolds like a flower in the warmth of the sun, surrendering its scent little by little.",Beauty & Personal Care,4.7,Helen White,Always sceptical about buying perfumes this is the real deal,5.0 out of 5 stars,"Reviewed in the United Kingdom on October 1, 2020"
Pleasures By Estee Lauder For Women. Eau De Parfum Spray 3.4 Ounces,28,,Brand: Estée Lauder,"Created in 1995, Estée Lauder Pleasures set the trend for uplifting, airy fragrances and introduced the Sheer Floral fragrance type. Evelyn Lauder created it to have a sheer, elusive, luminous quality. It captures the clarity of flowers just after a spring rain. This wonderful fragrance has been one of best selling fragrances for many years. ""Whatever the fragrance was to be, I wanted it to have an elusive, textural quality,"" said Evelyn Lauder. And we have achieved it with Estée Lauder Pleasures. For the first time, there is a fragrance that unfolds like a flower in the warmth of the sun, surrendering its scent little by little.",Beauty & Personal Care,4.7,Audrey Jeffery,Lovely perfume! Genuine and in a very good price.,5.0 out of 5 stars,"Reviewed in the United Kingdom on July 23, 2017"
Pleasures By Estee Lauder For Women. Eau De Parfum Spray 3.4 Ounces,28,,Brand: Estée Lauder,"Created in 1995, Estée Lauder Pleasures set the trend for uplifting, airy fragrances and introduced the Sheer Floral fragrance type. Evelyn Lauder created it to have a sheer, elusive, luminous quality. It captures the clarity of flowers just after a spring rain. This wonderful fragrance has been one of best selling fragrances for many years. ""Whatever the fragrance was to be, I wanted it to have an elusive, textural quality,"" said Evelyn Lauder. And we have achieved it with Estée Lauder Pleasures. For the first time, there is a fragrance that unfolds like a flower in the warmth of the sun, surrendering its scent little by little.",Beauty & Personal Care,4.7,Joy L. Grubb,"This is my favourite scent.
I have used it for years, and although I have tried others, I still like this best.",5.0 out of 5 stars,"Reviewed in the United Kingdom on January 10, 2020"
Pelican iPhone 12 / iPhone 12 Pro Case with Tempered Glass Screen Protector [Wireless Charging Compatible] [15ft MIL-Grade Drop Protection] Anti-Yellowing Phone Cover for iPhone 12 / 12 Pro - Clear,14,In Stock,Visit the Case-Mate Store,"Pelican's Ultra-rugged clear case is bundled with the 9h-rated hard screen protector to bring you peace of mind. The protective case exterior is designed to deflect drop impact while the soft interior layer works to absorb any residual energy ensuring that your iPhone 12 Pro / iPhone 12 stays protected and the glass screen protector makes sure the display remains shining & sharp. Drop impact is deflected by the exterior of the phone case, while the soft interior absorbs any residual energy to protect the phone from any drops up to 15ft, while the tempered glass screen protector maintains your phone's sharpness and keeps it new.

Case Features:
15 ft Military Grade Drop Protection
Wireless (Qi) Charging & iPhone accessories Compatible
Anti-scratch & anti-yellowing tech
Raised edges
Tactile buttons
Sleek profile
Reinforced back
Dual-Layer Protection
crystal clear phone cover
Lifetime warranty

Screen Protector Features:
9H Hard-rated thin glass
Anti-scratch & Anti-fingerprint technology
Ultra-rugged screen protector
HD clarity
Soft & smooth touch
Easy Applications
Compatible with phone cases
Lifetime warranty

Who are we: At Pelican we have gained prestige among our buyers by protecting what matters the most and we are now a leading supplier of rugged cases. We always strive to create products with the latest tech, premium materials, and extreme standards.
We have a collection of defensive cases, waterproof cases, and screen protectors for the recent flagship like the iPhone 14 Pro Max, iPhone 14 Pro, iPhone 14 Plus, iPhone 14, S23 Series, Pixel 7 Pro, iPad, AirPods, and more.",Cell Phones & Accessories,4.4,cm,"Good quality,durable,as shown in pic",5.0 out of 5 stars,"Reviewed in the United States on February 19, 2024"
Pelican iPhone 12 / iPhone 12 Pro Case with Tempered Glass Screen Protector [Wireless Charging Compatible] [15ft MIL-Grade Drop Protection] Anti-Yellowing Phone Cover for iPhone 12 / 12 Pro - Clear,14,In Stock,Visit the Case-Mate Store,"Pelican's Ultra-rugged clear case is bundled with the 9h-rated hard screen protector to bring you peace of mind. The protective case exterior is designed to deflect drop impact while the soft interior layer works to absorb any residual energy ensuring that your iPhone 12 Pro / iPhone 12 stays protected and the glass screen protector makes sure the display remains shining & sharp. Drop impact is deflected by the exterior of the phone case, while the soft interior absorbs any residual energy to protect the phone from any drops up to 15ft, while the tempered glass screen protector maintains your phone's sharpness and keeps it new.

Case Features:
15 ft Military Grade Drop Protection
Wireless (Qi) Charging & iPhone accessories Compatible
Anti-scratch & anti-yellowing tech
Raised edges
Tactile buttons
Sleek profile
Reinforced back
Dual-Layer Protection
crystal clear phone cover
Lifetime warranty

Screen Protector Features:
9H Hard-rated thin glass
Anti-scratch & Anti-fingerprint technology
Ultra-rugged screen protector
HD clarity
Soft & smooth touch
Easy Applications
Compatible with phone cases
Lifetime warranty

Who are we: At Pelican we have gained prestige among our buyers by protecting what matters the most and we are now a leading supplier of rugged cases. We always strive to create products with the latest tech, premium materials, and extreme standards.
We have a collection of defensive cases, waterproof cases, and screen protectors for the recent flagship like the iPhone 14 Pro Max, iPhone 14 Pro, iPhone 14 Plus, iPhone 14, S23 Series, Pixel 7 Pro, iPad, AirPods, and more.",Cell Phones & Accessories,4.4,jill,"Ordered the clear case for my iPhone 12 Pro. I like that it comes with both the screen protector on top of the case. I’m pretty bad about throwing my phone around in the gym, but this protects it from scratches and cracks. Would recommend!",5.0 out of 5 stars,"Reviewed in the United States on May 1, 2023"
Pelican iPhone 12 / iPhone 12 Pro Case with Tempered Glass Screen Protector [Wireless Charging Compatible] [15ft MIL-Grade Drop Protection] Anti-Yellowing Phone Cover for iPhone 12 / 12 Pro - Clear,14,In Stock,Visit the Case-Mate Store,"Pelican's Ultra-rugged clear case is bundled with the 9h-rated hard screen protector to bring you peace of mind. The protective case exterior is designed to deflect drop impact while the soft interior layer works to absorb any residual energy ensuring that your iPhone 12 Pro / iPhone 12 stays protected and the glass screen protector makes sure the display remains shining & sharp. Drop impact is deflected by the exterior of the phone case, while the soft interior absorbs any residual energy to protect the phone from any drops up to 15ft, while the tempered glass screen protector maintains your phone's sharpness and keeps it new.

Case Features:
15 ft Military Grade Drop Protection
Wireless (Qi) Charging & iPhone accessories Compatible
Anti-scratch & anti-yellowing tech
Raised edges
Tactile buttons
Sleek profile
Reinforced back
Dual-Layer Protection
crystal clear phone cover
Lifetime warranty

Screen Protector Features:
9H Hard-rated thin glass
Anti-scratch & Anti-fingerprint technology
Ultra-rugged screen protector
HD clarity
Soft & smooth touch
Easy Applications
Compatible with phone cases
Lifetime warranty

Who are we: At Pelican we have gained prestige among our buyers by protecting what matters the most and we are now a leading supplier of rugged cases. We always strive to create products with the latest tech, premium materials, and extreme standards.
We have a collection of defensive cases, waterproof cases, and screen protectors for the recent flagship like the iPhone 14 Pro Max, iPhone 14 Pro, iPhone 14 Plus, iPhone 14, S23 Series, Pixel 7 Pro, iPad, AirPods, and more.",Cell Phones & Accessories,4.4,Pamela Birks,So much for drop protection…. Entire back of my phone shattered the first time I dropped it in this case from about 3ft,1.0 out of 5 stars,"Reviewed in the United States on March 18, 2023"
Pelican iPhone 12 / iPhone 12 Pro Case with Tempered Glass Screen Protector [Wireless Charging Compatible] [15ft MIL-Grade Drop Protection] Anti-Yellowing Phone Cover for iPhone 12 / 12 Pro - Clear,14,In Stock,Visit the Case-Mate Store,"Pelican's Ultra-rugged clear case is bundled with the 9h-rated hard screen protector to bring you peace of mind. The protective case exterior is designed to deflect drop impact while the soft interior layer works to absorb any residual energy ensuring that your iPhone 12 Pro / iPhone 12 stays protected and the glass screen protector makes sure the display remains shining & sharp. Drop impact is deflected by the exterior of the phone case, while the soft interior absorbs any residual energy to protect the phone from any drops up to 15ft, while the tempered glass screen protector maintains your phone's sharpness and keeps it new.

Case Features:
15 ft Military Grade Drop Protection
Wireless (Qi) Charging & iPhone accessories Compatible
Anti-scratch & anti-yellowing tech
Raised edges
Tactile buttons
Sleek profile
Reinforced back
Dual-Layer Protection
crystal clear phone cover
Lifetime warranty

Screen Protector Features:
9H Hard-rated thin glass
Anti-scratch & Anti-fingerprint technology
Ultra-rugged screen protector
HD clarity
Soft & smooth touch
Easy Applications
Compatible with phone cases
Lifetime warranty

Who are we: At Pelican we have gained prestige among our buyers by protecting what matters the most and we are now a leading supplier of rugged cases. We always strive to create products with the latest tech, premium materials, and extreme standards.
We have a collection of defensive cases, waterproof cases, and screen protectors for the recent flagship like the iPhone 14 Pro Max, iPhone 14 Pro, iPhone 14 Plus, iPhone 14, S23 Series, Pixel 7 Pro, iPad, AirPods, and more.",Cell Phones & Accessories,4.4,Amazon Customer,Just does not respond to the touch on the glass on my iPhone 12 pro. I bought Jet and it’s much better not a good product.,2.0 out of 5 stars,"Reviewed in the United States on September 4, 2023"
"Crayola Washable Kids Paint Set (12ct), Classic and Glitter Paint for Kids, Arts & Crafts Supplies, Toddler Painting Kit, 3+ [Amazon Exclusive]",13,,Visit the Crayola Store,"Crayola Washable Project Paint is perfect for creating kids projects, crafts supplies and everyday use. Vibrant, smooth, creamy colors easily blend to create even more hues. Resealable caps ensures paint stays as good as new. School-aged children can get a jumpstart on their school projects with this set of 12 washable classic and glitter paints, which encourage creativity and fun. Crayola Washable Project Paint inspires young artists while parents remain confident that clean-up will be a breeze when the work is done. This set includes Washable Project Paint in 6 classic bold and 6 glitter paint color variations. Safe and nontoxic. Ideal for kids ages 3 and up.",Toys & Games,4.8,Janett Burton,"Cleans up off skin, hair, table, and clothing easily!
Bought for my grandchildren ages 1 1/2 and 3 1/2.",5.0 out of 5 stars,"Reviewed in the United States on May 1, 2024"
"Crayola Washable Kids Paint Set (12ct), Classic and Glitter Paint for Kids, Arts & Crafts Supplies, Toddler Painting Kit, 3+ [Amazon Exclusive]",13,,Visit the Crayola Store,"Crayola Washable Project Paint is perfect for creating kids projects, crafts supplies and everyday use. Vibrant, smooth, creamy colors easily blend to create even more hues. Resealable caps ensures paint stays as good as new. School-aged children can get a jumpstart on their school projects with this set of 12 washable classic and glitter paints, which encourage creativity and fun. Crayola Washable Project Paint inspires young artists while parents remain confident that clean-up will be a breeze when the work is done. This set includes Washable Project Paint in 6 classic bold and 6 glitter paint color variations. Safe and nontoxic. Ideal for kids ages 3 and up.",Toys & Games,4.8,Nitzi,My 3yo and his friends love to paint. So far they have worked well and easy to set up and clean up. They really like the glitter too.,5.0 out of 5 stars,"Reviewed in the United States on April 19, 2024"
"Crayola Washable Kids Paint Set (12ct), Classic and Glitter Paint for Kids, Arts & Crafts Supplies, Toddler Painting Kit, 3+ [Amazon Exclusive]",13,,Visit the Crayola Store,"Crayola Washable Project Paint is perfect for creating kids projects, crafts supplies and everyday use. Vibrant, smooth, creamy colors easily blend to create even more hues. Resealable caps ensures paint stays as good as new. School-aged children can get a jumpstart on their school projects with this set of 12 washable classic and glitter paints, which encourage creativity and fun. Crayola Washable Project Paint inspires young artists while parents remain confident that clean-up will be a breeze when the work is done. This set includes Washable Project Paint in 6 classic bold and 6 glitter paint color variations. Safe and nontoxic. Ideal for kids ages 3 and up.",Toys & Games,4.8,Bailey A.,Kids loved this product,5.0 out of 5 stars,"Reviewed in the United States on May 3, 2024"
"Crayola Washable Kids Paint Set (12ct), Classic and Glitter Paint for Kids, Arts & Crafts Supplies, Toddler Painting Kit, 3+ [Amazon Exclusive]",13,,Visit the Crayola Store,"Crayola Washable Project Paint is perfect for creating kids projects, crafts supplies and everyday use. Vibrant, smooth, creamy colors easily blend to create even more hues. Resealable caps ensures paint stays as good as new. School-aged children can get a jumpstart on their school projects with this set of 12 washable classic and glitter paints, which encourage creativity and fun. Crayola Washable Project Paint inspires young artists while parents remain confident that clean-up will be a breeze when the work is done. This set includes Washable Project Paint in 6 classic bold and 6 glitter paint color variations. Safe and nontoxic. Ideal for kids ages 3 and up.",Toys & Games,4.8,duche,Kids get hours of play out of this paint. It’s easy to clean up and seems to be of good quality.,5.0 out of 5 stars,"Reviewed in the United States on April 18, 2024"
"Crayola Washable Kids Paint Set (12ct), Classic and Glitter Paint for Kids, Arts & Crafts Supplies, Toddler Painting Kit, 3+ [Amazon Exclusive]",13,,Visit the Crayola Store,"Crayola Washable Project Paint is perfect for creating kids projects, crafts supplies and everyday use. Vibrant, smooth, creamy colors easily blend to create even more hues. Resealable caps ensures paint stays as good as new. School-aged children can get a jumpstart on their school projects with this set of 12 washable classic and glitter paints, which encourage creativity and fun. Crayola Washable Project Paint inspires young artists while parents remain confident that clean-up will be a breeze when the work is done. This set includes Washable Project Paint in 6 classic bold and 6 glitter paint color variations. Safe and nontoxic. Ideal for kids ages 3 and up.",Toys & Games,4.8,lcjaxn,My grandchildren paint wooden cutouts or they paint on paper. I wish they had more glitter in the paint.,5.0 out of 5 stars,"Reviewed in the United States on April 6, 2024"
"Crayola Washable Kids Paint Set (12ct), Classic and Glitter Paint for Kids, Arts & Crafts Supplies, Toddler Painting Kit, 3+ [Amazon Exclusive]",13,,Visit the Crayola Store,"Crayola Washable Project Paint is perfect for creating kids projects, crafts supplies and everyday use. Vibrant, smooth, creamy colors easily blend to create even more hues. Resealable caps ensures paint stays as good as new. School-aged children can get a jumpstart on their school projects with this set of 12 washable classic and glitter paints, which encourage creativity and fun. Crayola Washable Project Paint inspires young artists while parents remain confident that clean-up will be a breeze when the work is done. This set includes Washable Project Paint in 6 classic bold and 6 glitter paint color variations. Safe and nontoxic. Ideal for kids ages 3 and up.",Toys & Games,4.8,Stacy L Davis,"I got this for my 9 yr old for his birthday. He asked for nee paints and I found these. Lucky for him, I didn’t notice it was glitter paint because I have a strict NO glitter policy. That stuff gets in nooks and cracks you didn’t know existed and stays long than unwanted house guests! But, this glitter stayed where it was meant to, in the paint and looks very nice. He’s happy. I’m not mad. All is colorful and bright.",4.0 out of 5 stars,"Reviewed in the United States on April 23, 2022"
"Crayola Washable Kids Paint Set (12ct), Classic and Glitter Paint for Kids, Arts & Crafts Supplies, Toddler Painting Kit, 3+ [Amazon Exclusive]",13,,Visit the Crayola Store,"Crayola Washable Project Paint is perfect for creating kids projects, crafts supplies and everyday use. Vibrant, smooth, creamy colors easily blend to create even more hues. Resealable caps ensures paint stays as good as new. School-aged children can get a jumpstart on their school projects with this set of 12 washable classic and glitter paints, which encourage creativity and fun. Crayola Washable Project Paint inspires young artists while parents remain confident that clean-up will be a breeze when the work is done. This set includes Washable Project Paint in 6 classic bold and 6 glitter paint color variations. Safe and nontoxic. Ideal for kids ages 3 and up.",Toys & Games,4.8,Adam S. Ross,"We use a separate brush dedicated to each color. Works well. Small pots, but works for 1-3 people at a time.",5.0 out of 5 stars,"Reviewed in the United States on April 5, 2024"
"Crayola Washable Kids Paint Set (12ct), Classic and Glitter Paint for Kids, Arts & Crafts Supplies, Toddler Painting Kit, 3+ [Amazon Exclusive]",13,,Visit the Crayola Store,"Crayola Washable Project Paint is perfect for creating kids projects, crafts supplies and everyday use. Vibrant, smooth, creamy colors easily blend to create even more hues. Resealable caps ensures paint stays as good as new. School-aged children can get a jumpstart on their school projects with this set of 12 washable classic and glitter paints, which encourage creativity and fun. Crayola Washable Project Paint inspires young artists while parents remain confident that clean-up will be a breeze when the work is done. This set includes Washable Project Paint in 6 classic bold and 6 glitter paint color variations. Safe and nontoxic. Ideal for kids ages 3 and up.",Toys & Games,4.8,Lisa Slocum,Easy to clean and fun to use. These paints are a hit in our home with the kids and the quality and ease of cleaning up makes it the go to paint!,5.0 out of 5 stars,"Reviewed in the United States on March 8, 2024"
"Amazon Basics Woodcased #2 Pencils, Pre-sharpened, HB Lead Bulk Box, 150 Count, Yellow",16,In Stock,Visit the Amazon Basics Store,"Product Description
Amazon Basics Woodcased #2 Pencils, Pre-sharpened, HB Lead - Box of 150, Bulk Box
From the Manufacturer
Amazon Basics",Office Products,4.8,Jonathan Moore,"I recently purchased the Amazon Basics Woodcased #2 Pencils for my kids’ school supplies, and I have to say, they are fantastic! This bulk box of pre-sharpened pencils has been a lifesaver for keeping my kids stocked up on writing utensils for their schoolwork.

First and foremost, the quality of these pencils is excellent. The HB lead provides a smooth and consistent writing experience, making it easy for my kids to complete their assignments neatly and accurately. Plus, the pre-sharpened tips save time and hassle, ensuring that they can start writing right away without having to search for a sharpener.

The bulk box of 150 pencils is incredibly convenient, providing more than enough pencils to last my kids throughout the school year. It’s also great for keeping extras on hand for when they inevitably misplace or break a pencil.

I appreciate the classic yellow design of the pencils, which is not only timeless but also easy to spot in their pencil cases or desks. The hexagonal shape of the pencils provides a comfortable grip for writing, reducing hand fatigue during long writing sessions.

Overall, I couldn’t be happier with the Amazon Basics Woodcased #2 Pencils. They are a reliable and cost-effective option for school supplies, and I highly recommend them to any parent looking to stock up on pencils for their kids’ schoolwork.",5.0 out of 5 stars,"Reviewed in the United States on February 22, 2024"
"Amazon Basics Woodcased #2 Pencils, Pre-sharpened, HB Lead Bulk Box, 150 Count, Yellow",16,In Stock,Visit the Amazon Basics Store,"Product Description
Amazon Basics Woodcased #2 Pencils, Pre-sharpened, HB Lead - Box of 150, Bulk Box
From the Manufacturer
Amazon Basics",Office Products,4.8,Patricia,"At the end of the school year, I always buy a pack of pencils to replenish my depleted stock. (I teach 7th and 8th grade English). Last year, I bought 144 golf pencils for about $8. It was a great investment, because a lot of times, I have kids who ALWAYS forget a pencil. They aren’t the ones who necessarily need a pencil, because more often than not, they would lose the pencil again before they made a mistake. However, despite having 144 of them, I ran out in late April, with about two months still left in the school year. I will buy another pack of those golf pencils for the students who perpetually borrow a pencil, but I quickly learned that every so often, I had a student who really needed a pencil, but wasn’t someone who made a habit of bringing nothing to class. Likewise, these were students were the ones who didn’t need it for a few periods, but truly needed a new pencil for them to keep for weeks. Unfortunately, I didn't have any “real” pencils, and when I saw these AmazonBasic pencils on sale (96 for about $6 – regularly they’re less than $8), I knew I needed these as well.

I’m actually really picky about my own personal pencils. I have a favorite brand, and I have a favorite brand of erasers to put on them. Nevertheless, I was really excited to try out these pencils because although they didn't have the price tag of a Dixon-Ticonderoga, they still worked really well.

QUALITY:

These are just your every day, basic pencils, but that’s how I like mine. I hate pencils with that plastic film with a design printed on them. With “cute” pencils, you aren’t paying for the pencil, you’re paying for whatever logo is on it (like Frozen or Star Wars). When you sharpen those ones for the first time, the film splits and then the cute design ends up peeling off. However, these AmazonBasics pencils were easy to sharpen, and they were nice to write with. Sometimes, pencils are prone to have the graphite split so there is a strange press on the paper, resulting in “double” writing. I wrote for a bit with the pencil and even as it dulled, it still wrote nicely. You can note a small letter I wrote to test it; it is the third image.

ERASER:

Another thing I hate about cheap pencils is the garbage erasers. As a teacher, I write most things in pen, but I always do my grade book in pencil. If a student turns in something late, I need to erase the previous grade to change it, and I can’t stand having left over marks from a bad eraser. Now, as I mentioned, I have one specific brand of erasers which are honestly God’s gift to humanity, and I always slap one of those bad boys on my pencils, but this really wasn’t bad as far as erasers go. I mean, it was still obvious that I made a mistake, but I also press into the paper like I’m trying to cut a hole into the table underneath. I write DARK. I have many students who press lightly. As well, if I were drawing, I would draw lighter. In the third picture attached to this review, there are two instances of erasing. The first is over “film” in fourth line in the first paragraph. The other is the second paragraph, titled “Eraser test.” As I mentioned, I write so dark that it’s difficult to erase to the point where it doesn’t appear that there was a mistake at all, but I also think your average person wouldn’t mind. I can clearly make out what is written over the erased bits, and no annoying parts of the eraser were left behind (like a giant pink smudge… Ugh, I hate that the most).

SMUDGE TEST:

Speaking of smudges, I don’t frequently smudge my pencil work because I’m right handed. However, I have left handed students who turn in work that is barely legible because they drag their hand throughout their writing constantly. Thinking of them, I wanted to test out how badly the graphite smudged on a hand. The results are the fourth picture. Now, this wasn’t just me carefully dragging my hand over the paper; I really pressed, TRYING to smudge the words. And yeah, I did smudge it a bit, and yeah, I did get some graphite on my hand. However, this is NOTHING compared to some of the other pencils I’ve seen. As you can see from my hand, it was minor, considering I was literally pressing hard on the paper, trying to get the graphite on my hand.

OVERALL:

The bottom line is that a 12 pack of any type of pencils can go for over $2. In fact, a lot of times the “cute” pencils are the most expensive, but they’re the worst as far as quality. If looks aren’t a thing you care about, but do care about quality, these are the best deal. A 96 pack of Ticonderoga pencils can range from $14-$20 (depending on packaging and color and where you’re buying them). I always use Ticonderogas as the standard for the perfect pencil because I used them throughout my childhood; my mother was literally born in Ticonderoga, NY. However, the AmazonBasics are the best bang for your buck. Are they cute? Is your kid going to be inspired by the cool Frozen or Star Wars logo? No. Because this is a standard, BASIC pencil. They’re just yellow. But to be honest, those “cool looking” pencils always lack quality compared to something like this. The simplicity is what makes these pencils so great; they’re just pencils. They know their function, and they get the job done. These are definitely going to be my “good” pencils from now on, especially to give out to kids who really are responsible with their supplies.",5.0 out of 5 stars,"Reviewed in the United States on June 17, 2016"
"Amazon Basics Woodcased #2 Pencils, Pre-sharpened, HB Lead Bulk Box, 150 Count, Yellow",16,In Stock,Visit the Amazon Basics Store,"Product Description
Amazon Basics Woodcased #2 Pencils, Pre-sharpened, HB Lead - Box of 150, Bulk Box
From the Manufacturer
Amazon Basics",Office Products,4.8,#2,"Typically buy Ticonderoga for my son as requested by his school. However, he loses a pencil nearly every day. In 5th grade, his teacher would send him on a pencil treasure hunt every day to find a pencil. He managed somehow to find one each day. Anyway, 150 pencils, 178 days of school. A fraction of what I was paying for the others. They come sharpened. Sharpen easily, write nice. Some cheaper pencils sharpen bad and break. Not these. Great deal for the price. Hope these last us at least 1 school year.",5.0 out of 5 stars,"Reviewed in the United States on April 2, 2024"
"Amazon Basics Woodcased #2 Pencils, Pre-sharpened, HB Lead Bulk Box, 150 Count, Yellow",16,In Stock,Visit the Amazon Basics Store,"Product Description
Amazon Basics Woodcased #2 Pencils, Pre-sharpened, HB Lead - Box of 150, Bulk Box
From the Manufacturer
Amazon Basics",Office Products,4.8,EMS,"Sharp, and durable to use! Loved it for my child",5.0 out of 5 stars,"Reviewed in the United States on May 1, 2024"
"Amazon Basics Woodcased #2 Pencils, Pre-sharpened, HB Lead Bulk Box, 150 Count, Yellow",16,In Stock,Visit the Amazon Basics Store,"Product Description
Amazon Basics Woodcased #2 Pencils, Pre-sharpened, HB Lead - Box of 150, Bulk Box
From the Manufacturer
Amazon Basics",Office Products,4.8,paige p,"I asked my child's teacher what she needed in the class half way through the year. She told me if she could pick one thing it would be pencils. This is an awesome bulk pack of pencils! Great price, they work just as well as Ticonderoga ones do! Long lasting as long as your little do not lose it. Erases just fine unlike other generic brands.",5.0 out of 5 stars,"Reviewed in the United States on April 12, 2024"
"Amazon Basics Woodcased #2 Pencils, Pre-sharpened, HB Lead Bulk Box, 150 Count, Yellow",16,In Stock,Visit the Amazon Basics Store,"Product Description
Amazon Basics Woodcased #2 Pencils, Pre-sharpened, HB Lead - Box of 150, Bulk Box
From the Manufacturer
Amazon Basics",Office Products,4.8,Adam dalessandro,"I have a mixed opinion about them. On the positive side, I love the fact that these pencils come pre-sharpened. It saves me the time and effort of sharpening them before use. Additionally, the price for the amount of pencils you get is very affordable.

However, one downside I noticed is that the eraser does not work effectively. It tends to smudge and leave faint traces behind when erasing. While it's not a deal-breaker for me, I do wish the eraser was more efficient.

Overall, if you can overlook the eraser issue or don't heavily rely on erasing, these pencils are a great choice due to their convenience and budget-friendly pricing.",4.0 out of 5 stars,"Reviewed in the United States on February 2, 2024"
